"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.69","43.51","OAKVILLE TWN","6155750","2018-05-29","2018","05","29","†","25.5","","20.5","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-05-30","2018","05","30","†","24.0","","16.0","","20.0","","0.0","","2.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-05-31","2018","05","31","†","32.0","","18.5","","25.3","","0.0","","7.3","","2.2","","0.0","","2.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-01","2018","06","01","†","29.5","","19.0","","24.3","","0.0","","6.3","","1.0","","0.0","","1.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-02","2018","06","02","†","20.0","","14.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-03","2018","06","03","†","19.5","","15.0","","17.3","","0.7","","0.0","","11.0","","0.0","","11.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-04","2018","06","04","†","20.0","","14.5","","17.3","","0.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-05","2018","06","05","†","17.0","","11.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-06","2018","06","06","†","16.5","","10.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-07","2018","06","07","†","25.0","","10.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-08","2018","06","08","†","23.0","","14.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-09","2018","06","09","†","22.5","","14.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-10","2018","06","10","†","21.0","","15.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-11","2018","06","11","†","21.5","","13.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-12","2018","06","12","†","25.5","","10.5","","18.0","","0.0","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-13","2018","06","13","†","30.0","","19.0","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-14","2018","06","14","†","26.0","","15.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-15","2018","06","15","†","25.5","","12.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-16","2018","06","16","†","30.0","","13.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-17","2018","06","17","†","35.0","","17.0","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-18","2018","06","18","†","","M","24.0","","","M","","M","","M","","","","","","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-19","2018","06","19","†","23.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-20","2018","06","20","†","25.5","","17.0","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-21","2018","06","21","†","21.0","","16.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-22","2018","06","22","†","20.0","","13.0","","16.5","","1.5","","0.0","","20.0","","0.0","","20.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-23","2018","06","23","†","18.5","","15.5","","17.0","","1.0","","0.0","","13.8","","0.0","","13.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-24","2018","06","24","†","21.5","","16.0","","18.8","","0.0","","0.8","","26.4","","0.0","","26.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-25","2018","06","25","†","23.0","","14.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-26","2018","06","26","†","22.0","","12.0","","17.0","","1.0","","0.0","","10.4","","0.0","","10.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-27","2018","06","27","†","24.0","","16.0","","20.0","","0.0","","2.0","","5.2","","0.0","","5.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-28","2018","06","28","†","30.0","","17.5","","23.8","","0.0","","5.8","","0.2","","0.0","","0.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-29","2018","06","29","†","33.0","","19.0","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-06-30","2018","06","30","†","35.0","","22.0","","28.5","","0.0","","10.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-01","2018","07","01","†","34.0","","23.0","","28.5","","0.0","","10.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-02","2018","07","02","†","33.0","","25.0","","29.0","","0.0","","11.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-03","2018","07","03","†","31.0","","18.0","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-04","2018","07","04","†","31.0","","20.0","","25.5","","0.0","","7.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-05","2018","07","05","†","34.0","","22.0","","28.0","","0.0","","10.0","","25.6","","0.0","","25.6","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-06","2018","07","06","†","25.0","","16.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-07","2018","07","07","†","27.0","","16.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-08","2018","07","08","†","30.0","","15.0","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-09","2018","07","09","†","33.0","","16.0","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-10","2018","07","10","†","31.0","","21.5","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-11","2018","07","11","†","28.0","","18.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-12","2018","07","12","†","30.0","","15.0","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-13","2018","07","13","†","31.5","","20.5","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-14","2018","07","14","†","29.0","","21.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-15","2018","07","15","†","31.0","","21.5","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-16","2018","07","16","†","35.0","","22.0","","28.5","","0.0","","10.5","","6.8","","0.0","","6.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-17","2018","07","17","†","29.0","","16.5","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-18","2018","07","18","†","25.0","","17.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-19","2018","07","19","†","28.0","","13.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-20","2018","07","20","†","28.0","","19.0","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-21","2018","07","21","†","25.0","","22.0","","23.5","","0.0","","5.5","","15.1","","0.0","","15.1","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-22","2018","07","22","†","24.0","","17.0","","20.5","","0.0","","2.5","","15.0","","0.0","","15.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-23","2018","07","23","†","27.0","","17.0","","22.0","","0.0","","4.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-24","2018","07","24","†","31.0","","21.0","","26.0","","0.0","","8.0","","1.8","","0.0","","1.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-25","2018","07","25","†","31.0","","21.0","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-26","2018","07","26","†","29.0","","17.0","","23.0","","0.0","","5.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-27","2018","07","27","†","27.5","","17.0","","22.3","","0.0","","4.3","","1.0","","0.0","","1.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-28","2018","07","28","†","25.5","","15.0","","20.3","","0.0","","2.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-29","2018","07","29","†","27.0","","14.0","","20.5","","0.0","","2.5","","1.0","","0.0","","1.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-30","2018","07","30","†","28.0","","17.0","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-07-31","2018","07","31","†","25.0","","19.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-01","2018","08","01","†","28.0","","21.0","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-02","2018","08","02","†","31.0","","18.5","","24.8","","0.0","","6.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-03","2018","08","03","†","30.0","","20.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-04","2018","08","04","†","32.0","","19.0","","25.5","","0.0","","7.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-05","2018","08","05","†","35.0","","19.0","","27.0","","0.0","","9.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-06","2018","08","06","†","35.0","","23.0","","29.0","","0.0","","11.0","","48.0","","0.0","","48.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-07","2018","08","07","†","30.0","","20.0","","25.0","","0.0","","7.0","","5.4","","0.0","","5.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-08","2018","08","08","†","27.5","","21.0","","24.3","","0.0","","6.3","","14.8","","0.0","","14.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-09","2018","08","09","†","30.0","","17.0","","23.5","","0.0","","5.5","","1.0","","0.0","","1.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-10","2018","08","10","†","26.0","","18.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-11","2018","08","11","†","28.0","","15.5","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-12","2018","08","12","†","29.0","","18.5","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-13","2018","08","13","†","28.0","","19.5","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-14","2018","08","14","†","32.0","","19.5","","25.8","","0.0","","7.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-15","2018","08","15","†","32.0","","20.0","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-16","2018","08","16","†","30.0","","20.0","","25.0","","0.0","","7.0","","2.8","","0.0","","2.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-17","2018","08","17","†","30.0","","22.0","","26.0","","0.0","","8.0","","21.0","","0.0","","21.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-18","2018","08","18","†","24.5","","20.0","","22.3","","0.0","","4.3","","0.2","","0.0","","0.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-19","2018","08","19","†","25.0","","17.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-20","2018","08","20","†","25.5","","18.5","","22.0","","0.0","","4.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-21","2018","08","21","†","26.5","","21.0","","23.8","","0.0","","5.8","","11.2","","0.0","","11.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-22","2018","08","22","†","23.0","","18.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-23","2018","08","23","†","28.0","","14.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-24","2018","08","24","†","28.0","","15.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-25","2018","08","25","†","26.0","","20.0","","23.0","","0.0","","5.0","","12.4","","0.0","","12.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-26","2018","08","26","†","30.0","","20.0","","25.0","","0.0","","7.0","","3.8","","0.0","","3.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-27","2018","08","27","†","29.5","","20.0","","24.8","","0.0","","6.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-28","2018","08","28","†","33.0","","24.5","","28.8","","0.0","","10.8","","0.4","","0.0","","0.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-29","2018","08","29","†","30.0","","22.0","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-30","2018","08","30","†","20.5","","16.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-08-31","2018","08","31","†","24.0","","16.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-01","2018","09","01","†","31.0","","14.0","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-02","2018","09","02","†","31.0","","23.0","","27.0","","0.0","","9.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-03","2018","09","03","†","33.0","","23.0","","28.0","","0.0","","10.0","","2.2","","0.0","","2.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-04","2018","09","04","†","30.0","","20.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-05","2018","09","05","†","34.5","","21.0","","27.8","","0.0","","9.8","","1.8","","0.0","","1.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-06","2018","09","06","†","27.5","","21.0","","24.3","","0.0","","6.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-07","2018","09","07","†","24.0","","16.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-08","2018","09","08","†","17.0","","13.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-09","2018","09","09","†","16.5","","12.0","","14.3","","3.7","","0.0","","21.0","","0.0","","21.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-10","2018","09","10","†","17.0","","12.0","","14.5","","3.5","","0.0","","4.8","","0.0","","4.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-11","2018","09","11","†","20.0","","11.5","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-12","2018","09","12","†","23.0","","14.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-13","2018","09","13","†","24.0","","16.0","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-14","2018","09","14","†","28.0","","19.5","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-15","2018","09","15","†","29.5","","19.0","","24.3","","0.0","","6.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-16","2018","09","16","†","29.5","","18.5","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-17","2018","09","17","†","28.0","","18.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-18","2018","09","18","†","28.5","","18.5","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-19","2018","09","19","†","23.5","","14.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-20","2018","09","20","†","26.0","","15.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-21","2018","09","21","†","32.0","","18.0","","25.0","","0.0","","7.0","","2.0","","0.0","","2.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-22","2018","09","22","†","17.0","","11.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-23","2018","09","23","†","19.5","","6.0","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-24","2018","09","24","†","20.0","","12.0","","16.0","","2.0","","0.0","","9.4","","0.0","","9.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-25","2018","09","25","†","22.0","","13.5","","17.8","","0.2","","0.0","","10.2","","0.0","","10.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-26","2018","09","26","†","23.0","","16.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-27","2018","09","27","†","18.5","","9.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-28","2018","09","28","†","24.0","","10.0","","17.0","","1.0","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-29","2018","09","29","†","18.0","","8.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-09-30","2018","09","30","†","14.5","","9.0","","11.8","","6.2","","0.0","","19.2","","0.0","","19.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-01","2018","10","01","†","14.0","","8.5","","11.3","","6.7","","0.0","","24.0","","0.0","","24.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-02","2018","10","02","†","15.5","","8.0","","11.8","","6.2","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-03","2018","10","03","†","23.0","","11.0","","17.0","","1.0","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-04","2018","10","04","†","23.0","","12.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-05","2018","10","05","†","14.0","","6.0","","10.0","","8.0","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-06","2018","10","06","†","18.0","","8.0","","13.0","","5.0","","0.0","","4.8","","0.0","","4.8","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-07","2018","10","07","†","14.5","","11.5","","13.0","","5.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-08","2018","10","08","†","17.0","","12.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-09","2018","10","09","†","28.0","","12.0","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-10","2018","10","10","†","28.5","","20.0","","24.3","","0.0","","6.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-11","2018","10","11","†","21.0","","20.0","","20.5","","0.0","","2.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-12","2018","10","12","†","12.5","","6.0","","9.3","","8.7","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-13","2018","10","13","†","11.0","","4.5","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-14","2018","10","14","†","15.5","","2.0","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-15","2018","10","15","†","13.0","","6.0","","9.5","","8.5","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-16","2018","10","16","†","13.0","","1.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-17","2018","10","17","†","11.0","","3.5","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-18","2018","10","18","†","9.0","","-1.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-19","2018","10","19","†","18.0","","1.0","","9.5","","8.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-20","2018","10","20","†","13.5","","7.0","","10.3","","7.7","","0.0","","2.0","","0.0","T","2.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-21","2018","10","21","†","6.0","","1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-22","2018","10","22","†","13.5","","2.0","","7.8","","10.2","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-23","2018","10","23","†","11.0","","2.5","","6.8","","11.2","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-24","2018","10","24","†","6.5","","3.5","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-25","2018","10","25","†","10.5","","2.0","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-26","2018","10","26","†","8.5","","3.5","","6.0","","12.0","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-27","2018","10","27","†","6.0","","3.0","","4.5","","13.5","","0.0","","5.3","","0.0","","5.3","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-28","2018","10","28","†","7.5","","1.0","","4.3","","13.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.69","43.51","OAKVILLE TWN","6155750","2018-10-29","2018","10","29","†","10.0","","1.5","","5.8","","12.2","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
